model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
CLASSIC,1996,HW,evspsblveg,lai,13255,0.4380919874080079,0.439546247511784,0.005426278905845858,0.42868907781391613,0.45038874472270163,True
CLASSIC,1996,HW,evspsblsoi,precipitation,13255,0.23412161835398354,0.23719565247736793,0.007339932479031545,0.22298376135548267,0.25136282971794294,True
CLASSIC,1996,HW,evspsblsoi,lai,13255,0.39133027609948134,0.3941810725600932,0.007455576790247325,0.3797005944535063,0.4074267319821542,True
CLASSIC,1996,HD,evapotrans,precipitation,11826,0.48908157434676586,0.49084335719784117,0.006538564079532848,0.4762768047301774,0.5045142160440498,True
CLASSIC,1996,HD,evapotrans,lai,11826,0.457163814733186,0.45913324033923897,0.008848861371295754,0.4432018283726556,0.4760266781453591,True
CLASSIC,1996,HD,tran,precipitation,11826,0.41777798363678237,0.42077887159408417,0.0076926403469249035,0.4056633760326972,0.43638760404852417,True
CLASSIC,1996,HD,tran,lai,11826,0.6224486528315121,0.623689812623578,0.004532277625042341,0.6152312662277288,0.633090277243495,True
CLASSIC,1996,HD,evspsblveg,precipitation,11826,0.4757180369228139,0.4784863067229422,0.006072591458383079,0.46678762182255595,0.49128679805653375,True
CLASSIC,1996,HD,evspsblveg,lai,11826,0.5869368308778213,0.5894543158922796,0.006242225233062341,0.5786174374566466,0.6021997413108684,True
CLASSIC,1996,HD,evspsblsoi,precipitation,11826,0.3783417692922387,0.3808967391663515,0.005747134629967505,0.37038717364299467,0.3921052442429086,True
CLASSIC,1996,HD,evspsblsoi,lai,11826,0.32879743030779207,0.33309615102611906,0.008105233071601919,0.31999963944195914,0.3490390905520867,True
CLASSIC,1996,CW,evapotrans,precipitation,22457,0.24979522664055887,0.2514666155732955,0.006669209169467945,0.23899303639942968,0.26473938476709713,True
CLASSIC,1996,CW,evapotrans,lai,22457,0.26306094852908535,0.2640496630748251,0.005522043189190604,0.25281386562688446,0.2736408696442237,True
CLASSIC,1996,CW,tran,precipitation,22457,0.22339290354327695,0.22540017973210624,0.00630372288073112,0.21300728031958274,0.23656176643038782,True
CLASSIC,1996,CW,tran,lai,22457,0.39485855164842176,0.3958752185344159,0.0040453942988696754,0.38773543292497764,0.4039978610695819,True
CLASSIC,1996,CW,evspsblveg,precipitation,22457,0.2825957431201279,0.28379857162908884,0.0063725298087637106,0.2724981123084069,0.2973602320277714,True
CLASSIC,1996,CW,evspsblveg,lai,22457,0.5115291242605464,0.5146176510930163,0.0034833744800906352,0.5081169623909343,0.5210653337013668,True
CLASSIC,1996,CW,evspsblsoi,precipitation,22457,0.12669230803516757,0.1314512753206469,0.0051403415270599665,0.12171398816341025,0.14056699437027945,True
CLASSIC,1996,CW,evspsblsoi,lai,22457,0.18050285979360367,0.18128781007620356,0.005560693735540217,0.17253567327320463,0.19148520535232347,True
CLASSIC,1996,CD,evapotrans,precipitation,13045,0.3301030653110889,0.33139889327736227,0.008792279335829482,0.3162207520229618,0.3478729967017552,True
CLASSIC,1996,CD,evapotrans,lai,13045,0.39002274766539047,0.3916272867715616,0.01156451923883675,0.3685696414615138,0.41399697479438813,True
