model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1998,CW,lai,evspsblsoi,0.17407710459569514,0.4529342381871657,20881
CLASSIC,1998,CD,precipitation,evapotrans,0.272415588993919,0.47672742360121007,12875
CLASSIC,1998,CD,lai,evapotrans,0.3675280709159983,0.7404458783091117,12875
CLASSIC,1998,CD,precipitation,tran,0.2712711042872233,0.4504686597113781,12875
CLASSIC,1998,CD,lai,tran,0.4991865766146053,0.7886903455345836,12875
CLASSIC,1998,CD,precipitation,evspsblveg,0.2885182031215051,0.4884401897994131,12875
CLASSIC,1998,CD,lai,evspsblveg,0.5192305372972321,0.8297620454682506,12875
CLASSIC,1998,CD,precipitation,evspsblsoi,0.25661640056723944,0.45568083780578506,12875
CLASSIC,1998,CD,lai,evspsblsoi,0.34453385997708497,0.739979858891636,12875
CLASSIC,1999,HW,precipitation,evapotrans,0.3094679307022852,0.4757546950296879,12277
CLASSIC,1999,HW,lai,evapotrans,0.38270949335161286,0.6474107192841464,12277
CLASSIC,1999,HW,precipitation,tran,0.23279155639019167,0.4156305493257035,12277
CLASSIC,1999,HW,lai,tran,0.40520798129087465,0.7333326213923496,12277
CLASSIC,1999,HW,precipitation,evspsblveg,0.37812166871793274,0.5764998717179631,12277
CLASSIC,1999,HW,lai,evspsblveg,0.44461627507342616,0.7699871240387801,12277
CLASSIC,1999,HW,precipitation,evspsblsoi,0.23234775652720496,0.4107582861307617,12277
CLASSIC,1999,HW,lai,evspsblsoi,0.41511370770357015,0.6056387981127285,12277
CLASSIC,1999,HD,precipitation,evapotrans,0.4546426120863648,0.6991373365422142,11142
CLASSIC,1999,HD,lai,evapotrans,0.4541325026659281,0.7002616850715548,11142
CLASSIC,1999,HD,precipitation,tran,0.42181562959117613,0.6660860555644584,11142
CLASSIC,1999,HD,lai,tran,0.6210697098690415,0.7787940109455356,11142
CLASSIC,1999,HD,precipitation,evspsblveg,0.44797862458704263,0.6570713042406988,11142
CLASSIC,1999,HD,lai,evspsblveg,0.5778015930793186,0.8283214725842427,11142
CLASSIC,1999,HD,precipitation,evspsblsoi,0.41453842682465203,0.6948755114935974,11142
CLASSIC,1999,HD,lai,evspsblsoi,0.3673472410376284,0.66210412845023,11142
CLASSIC,1999,CW,precipitation,evapotrans,0.25756376944088205,0.5035270939104804,20999
CLASSIC,1999,CW,lai,evapotrans,0.25556300866934706,0.590031838250801,20999
CLASSIC,1999,CW,precipitation,tran,0.26533258375126156,0.39584657359649883,20999
CLASSIC,1999,CW,lai,tran,0.4306649636377242,0.766420101637493,20999
CLASSIC,1999,CW,precipitation,evspsblveg,0.27794723472174765,0.5274764439541699,20999
CLASSIC,1999,CW,lai,evspsblveg,0.5257414638792324,0.7578968386249685,20999
CLASSIC,1999,CW,precipitation,evspsblsoi,0.10975171951882615,0.23934049215507402,20999
CLASSIC,1999,CW,lai,evspsblsoi,0.18137681159420288,0.4571811809632659,20999
CLASSIC,1999,CD,precipitation,evapotrans,0.30717853446849464,0.6195756273832397,12418
CLASSIC,1999,CD,lai,evapotrans,0.3883272658332705,0.6923529905475695,12418
